Condition ID Values,Definitions for Your Category,Category ID,Category Path
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,40703,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Fernsteuerung & Elektronik > Sender & Empfänger"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,56615,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Fernsteuerung & Elektronik > Servos & Servo-Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182178,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Fernsteuerung & Elektronik > Stecker, Schalter & Kabel"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,9161,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Fernsteuerung & Elektronik > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,100058,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Motor, Kraftstoff- & Abgasanl. > Elektromotoren"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182189,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Motor, Kraftstoff- & Abgasanl. > Verbrennungsmotoren"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182190,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Motor, Kraftstoff- & Abgasanl. > Auspuffanlagen & Schalldämpfer"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182191,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Motor, Kraftstoff- & Abgasanl. > Kraftstoffversorgung & Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182192,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Motor, Kraftstoff- & Abgasanl. > Zündung, Glüh- & Zündkerzen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182194,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Motor, Kraftstoff- & Abgasanl. > Öle, Schmiermittel & Wartung"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182193,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Motor, Kraftstoff- & Abgasanl. > Motorteile & -zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182195,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Motor, Kraftstoff- & Abgasanl. > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182200,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Chassis, Antrieb & Räder > Antriebstle./Kupplung/Getriebe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182197,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Chassis, Antrieb & Räder > Bremsenteile"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182198,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Chassis, Antrieb & Räder > Chassis Platten, Rahmen & Sets"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182199,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Chassis, Antrieb & Räder > Federungs- & Lenkungsteile"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182201,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Chassis, Antrieb & Räder > Räder/Reifen & Felgen/Radnaben"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182202,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Chassis, Antrieb & Räder > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,34061,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Karosserie- & Innenraumteile > Autos & Motorräder"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182204,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Karosserie- & Innenraumteile > Flugzeuge"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182205,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Karosserie- & Innenraumteile > Hubschrauber"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,116077,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Karosserie- & Innenraumteile > Kettenfahrzeuge"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182206,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Karosserie- & Innenraumteile > LKW & Industriefahrzeuge"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182207,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Karosserie- & Innenraumteile > Quadrocopter & Multicopter"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,34058,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Karosserie- & Innenraumteile > Schiffe & Wasserfahrzeuge"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182208,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Karosserie- & Innenraumteile > Sonstige Fahrzeuge"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182210,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > RC Baustoffe & Materialien"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182211,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > RC Eisenwaren & Befestigungen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182209,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Klebstoffe, Farben, Veredelung"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,68407,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > RC Werkzeuge & Werkzeugsets"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182212,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > RC Baupläne & Handbücher"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,182213,"Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,34054,"Modellbau > RC-Modellbau > Fesselflugzeuge & Freiflug"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,168247,"Modellbau > RC-Modellbau > Speedmodellautos/Tether Cars"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,171145,"Modellbau > RC-Modellbau > Flugsimulatoren"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,168248,"Modellbau > RC-Modellbau > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,9119,"Modellbau > Rennbahnen & Slotcars > Autos > Carrera Evolution"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,4781,"Modellbau > Rennbahnen & Slotcars > Autos > Carrera 132"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,23647,"Modellbau > Rennbahnen & Slotcars > Autos > Carrera Exclusiv"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,2617,"Modellbau > Rennbahnen & Slotcars > Autos > Carrera 124"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,25926,"Modellbau > Rennbahnen & Slotcars > Autos > Carrera 160"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,23650,"Modellbau > Rennbahnen & Slotcars > Autos > Carrera Profi"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,10764,"Modellbau > Rennbahnen & Slotcars > Autos > Carrera Servo"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,9094,"Modellbau > Rennbahnen & Slotcars > Autos > Faller AMS"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,10508,"Modellbau > Rennbahnen & Slotcars > Autos > Faller HitCar"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,10765,"Modellbau > Rennbahnen & Slotcars > Autos > Fleischmann"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,19851,"Modellbau > Rennbahnen & Slotcars > Autos > Fly"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,9120,"Modellbau > Rennbahnen & Slotcars > Autos > Märklin Sprint"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,22551,"Modellbau > Rennbahnen & Slotcars > Autos > Ninco"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,22552,"Modellbau > Rennbahnen & Slotcars > Autos > Parma"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,19852,"Modellbau > Rennbahnen & Slotcars > Autos > Scalextric"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,19853,"Modellbau > Rennbahnen & Slotcars > Autos > SCX"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,28810,"Modellbau > Rennbahnen & Slotcars > Autos > Stabo"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,9118,"Modellbau > Rennbahnen & Slotcars > Autos > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,19846,"Modellbau > Rennbahnen & Slotcars > Bahnen > Komplettsets > Carrera"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 2000 = Vom Hersteller generalüberholt | 2500 = Vom Verkäufer generalüberholt | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_1.html,81174,"Modellbau > Rennbahnen & Slotcars > Bahnen > Komplettsets > Ninco"
